"","symbol","date","open","high","low","close","volume","adjusted"
"1","HON",2016-01-04,96.881409,97.853851,96.280785,97.787109,3504412,86.490959
"2","HON",2016-01-05,97.853851,98.759552,97.501099,98.587944,2678605,87.199265
"3","HON",2016-01-06,97.377167,97.720375,96.74794,97.472504,2435152,86.212692
"4","HON",2016-01-07,95.851768,96.395195,94.107109,94.602859,3587801,83.674545
"5","HON",2016-01-08,95.260681,95.661095,93.601822,93.840164,4224175,82.999962
"6","HON",2016-01-11,94.211975,94.783997,92.896324,93.830627,3283721,82.991508
"7","HON",2016-01-12,94.612389,94.946068,93.268143,94.545654,3300609,83.62394
"8","HON",2016-01-13,95.09861,95.241615,92.2099,92.572182,3129217,81.878456
"9","HON",2016-01-14,92.800987,94.841202,92.019226,94.135704,5720762,83.261322
"10","HON",2016-01-15,91.819016,93.03933,91.428139,92.724716,5049983,82.013344
"11","HON",2016-01-19,93.830627,93.954567,91.723679,92.791458,3918627,82.072395
"12","HON",2016-01-20,91.037254,92.371971,89.340256,91.752281,5208369,81.153267
"13","HON",2016-01-21,92.305237,93.086998,91.418602,92.076431,3190998,81.439957
"14","HON",2016-01-22,93.563683,93.935501,92.257568,93.258606,3346341,82.485565
"15","HON",2016-01-25,93.0298,93.163269,91.876221,91.981094,2550742,81.355637
"16","HON",2016-01-26,92.238503,94.040367,91.895287,93.916435,3417143,83.067413
"17","HON",2016-01-27,93.210938,94.173843,91.828552,92.438705,5307701,81.760384
"18","HON",2016-01-28,93.353943,93.954567,92.572182,93.401611,4719471,82.612045
"19","HON",2016-01-29,96.280785,98.60701,95.222549,98.387733,6964666,87.022186
"20","HON",2016-02-01,97.434364,98.387733,95.985245,98.082657,5658142,86.75235
"21","HON",2016-02-02,97.053017,97.053017,95.422752,95.966179,4002960,84.880386
"22","HON",2016-02-03,96.719337,97.510635,94.783997,97.396233,3942543,86.145226
"23","HON",2016-02-04,96.948151,98.883484,96.881409,97.768044,5286408,86.474091
"24","HON",2016-02-05,97.872917,97.968254,96.500061,97.36763,3849190,86.119926
"25","HON",2016-02-08,96.290321,96.900475,95.222549,96.795609,3618639,85.613998
"26","HON",2016-02-09,95.565758,98.721413,95.565758,97.930115,3888838,86.617424
