"","symbol","date","open","high","low","close","volume","adjusted"
"1","MAN",2016-01-04,82.949997,83.43,81.25,81.82,554500,71.395042
"2","MAN",2016-01-05,81.82,82.339996,80.790001,81.529999,608600,71.141998
"3","MAN",2016-01-06,80.370003,81.230003,78.720001,79.120003,658400,69.039055
"4","MAN",2016-01-07,77.459999,78.559998,76.489998,76.760002,773200,66.979752
"5","MAN",2016-01-08,77.68,77.68,75.540001,75.730003,724300,66.080994
"6","MAN",2016-01-11,75.959999,76.620003,75.129997,76.370003,718600,66.639442
"7","MAN",2016-01-12,77.139999,78.940002,76.760002,78.449997,830800,68.454414
"8","MAN",2016-01-13,78.510002,78.959999,74.040001,74.349998,648000,64.876816
"9","MAN",2016-01-14,74.769997,76.150002,73.010002,75.150002,639100,65.57489
"10","MAN",2016-01-15,73.099998,75.050003,72.360001,74.860001,736500,65.321838
"11","MAN",2016-01-19,75.660004,75.769997,72.75,73.739998,518600,64.344543
"12","MAN",2016-01-20,72.440002,73.730003,69.959999,72.769997,582500,63.498135
"13","MAN",2016-01-21,73.160004,73.32,71.440002,71.480003,664300,62.372486
"14","MAN",2016-01-22,72.93,74.07,72.139999,73.940002,965400,64.519058
"15","MAN",2016-01-25,73.699997,74.230003,72.389999,72.629997,420900,63.375969
"16","MAN",2016-01-26,72.830002,74.940002,72.690002,74.440002,522000,64.955353
"17","MAN",2016-01-27,74.360001,75.379997,73.360001,74.059998,640500,64.623779
"18","MAN",2016-01-28,74.830002,75.150002,72.400002,72.970001,567500,63.672642
"19","MAN",2016-01-29,73.410004,76.389999,73.410004,76.349998,913600,66.621994
"20","MAN",2016-02-01,75.510002,76.230003,74.82,75.949997,942700,66.272964
"21","MAN",2016-02-02,74.809998,75.169998,71.900002,72.480003,915500,63.245083
"22","MAN",2016-02-03,76.93,77.989998,70.220001,71.860001,1120200,62.704082
"23","MAN",2016-02-04,71.510002,73.959999,71.18,73.080002,719400,63.768639
"24","MAN",2016-02-05,73,74,72.459999,73.360001,1112900,64.012962
"25","MAN",2016-02-08,71.830002,72.580002,70.769997,72.209999,776800,63.009476
"26","MAN",2016-02-09,71.370003,74.529999,71.32,73.309998,954000,63.969318
"27","MAN",2016-02-10,73.220001,74.489998,72.330002,72.550003,768900,63.306164
"28","MAN",2016-02-11,71.349998,71.900002,69.660004,70.330002,897000,61.369019
"29","MAN",2016-02-12,71.519997,73.440002,71.400002,72.739998,510800,63.471943
"30","MAN",2016-02-16,73.940002,75.290001,73.339996,75.07,741800,65.505081
"31","MAN",2016-02-17,75.849998,76.260002,75.139999,75.769997,519000,66.115891
"32","MAN",2016-02-18,76.099998,77.5,75.839996,77.239998,728700,67.398598
"33","MAN",2016-02-19,76.529999,77.919998,76.309998,76.989998,621400,67.180443
"34","MAN",2016-02-22,77.620003,79.370003,77.480003,78.199997,613200,68.236275
"35","MAN",2016-02-23,77.580002,77.980003,76.059998,76.370003,668800,66.639442
"36","MAN",2016-02-24,75.339996,77.610001,74.970001,77.489998,695300,67.616737
"37","MAN",2016-02-25,77.779999,77.970001,76.900002,77.440002,608700,67.573112
"38","MAN",2016-02-26,78.230003,78.779999,77.459999,78.410004,337500,68.419518
"39","MAN",2016-02-29,78.43,78.82,77.32,77.440002,560400,67.573112
"40","MAN",2016-03-01,77.970001,79.239998,77.440002,78.949997,727400,68.890701
"41","MAN",2016-03-02,78.739998,79.589996,78.480003,79.260002,381200,69.161217
"42","MAN",2016-03-03,79.150002,80.540001,79.150002,80.300003,475300,70.068703
"43","MAN",2016-03-04,80.580002,80.849998,80,80.32,648900,70.086159
"44","MAN",2016-03-07,80.029999,80.410004,79.43,79.989998,486500,69.798203
"45","MAN",2016-03-08,79.589996,79.589996,77.690002,77.809998,468400,67.895958
"46","MAN",2016-03-09,78,78.25,76.760002,77.480003,525300,67.608025
"47","MAN",2016-03-10,77.959999,78.139999,75.389999,76.160004,602000,66.4562
"48","MAN",2016-03-11,77,78.529999,76.610001,78.449997,371000,68.454414
"49","MAN",2016-03-14,78.059998,78.300003,77.32,77.68,319400,67.782524
"50","MAN",2016-03-15,77.360001,77.389999,76.5,77.269997,296200,67.424759
"51","MAN",2016-03-16,77.080002,78.300003,76.919998,77.980003,330000,68.044319
"52","MAN",2016-03-17,77.709999,79.410004,77.610001,79.059998,502700,68.986694
"53","MAN",2016-03-18,78.949997,80.690002,78.839996,79.599998,918300,69.457893
"54","MAN",2016-03-21,79.75,79.809998,78.540001,79.400002,510200,69.283379
"55","MAN",2016-03-22,79.150002,80.209999,78.300003,79.93,617500,69.745857
"56","MAN",2016-03-23,80.010002,80.349998,79.120003,79.150002,390900,69.065247
"57","MAN",2016-03-24,78.879997,79.900002,78.279999,79.879997,762000,69.702209
"58","MAN",2016-03-28,80,80,79.040001,79.57,332500,69.431717
"59","MAN",2016-03-29,79.540001,80.080002,79.139999,80,1056200,69.806915
