"","symbol","date","open","high","low","close","volume","adjusted"
"1","GE",2016-01-04,235,236.615387,232.692307,236.230774,8174595,212.871735
"2","GE",2016-01-05,236,237.230774,234.230774,236.461533,7172906,213.079666
"3","GE",2016-01-06,232.846161,236.307693,231.153839,232.692307,8144851,209.683182
"4","GE",2016-01-07,228.07692,230.461533,221.92308,222.846161,11994762,200.810593
"5","GE",2016-01-08,224.615387,225.384613,218,218.846161,9684493,197.206161
"6","GE",2016-01-11,219.538467,230.153839,217.307693,219.846161,7596342,198.107254
"7","GE",2016-01-12,221.230774,222.153839,218,220.307693,6198764,198.523178
"8","GE",2016-01-13,222.384613,223.538467,216.92308,217.230774,7243301,195.750488
"9","GE",2016-01-14,217.769226,225,217.615387,223.538467,8480797,201.434448
"10","GE",2016-01-15,216.461533,221.230774,216.153839,219.153839,9025224,197.483383
"11","GE",2016-01-19,220.92308,222.230774,216.92308,219.153839,6758284,197.483383
"12","GE",2016-01-20,214.846161,218.692307,211.384613,215.384613,11448164,194.086914
"13","GE",2016-01-21,216.384613,223,216.384613,219.92308,7284888,198.176605
"14","GE",2016-01-22,219.615387,219.692307,213.153839,217.230774,11423022,195.750488
"15","GE",2016-01-25,217.846161,219.153839,215.384613,215.692307,5830344,194.364197
"16","GE",2016-01-26,215.92308,219.538467,215.769226,217.769226,5516277,196.235718
"17","GE",2016-01-27,216.92308,219.846161,214,215.384613,5995132,194.086914
"18","GE",2016-01-28,217.07692,218.07692,214.846161,217,5209087,195.542526
"19","GE",2016-01-29,218.92308,223.92308,218,223.846161,6704906,201.711746
"20","GE",2016-02-01,223.153839,223.307693,219.692307,220.307693,5648006,198.523178
"21","GE",2016-02-02,217.461533,217.615387,214.769226,217.230774,5209334,195.750488
"22","GE",2016-02-03,218.384613,220.692307,214.384613,220.538467,5754008,198.731125
"23","GE",2016-02-04,220.384613,226.615387,219.153839,224.461533,7019779,202.266266
"24","GE",2016-02-05,224.230774,224.615387,217.692307,219.538467,6758011,197.830002
"25","GE",2016-02-08,217.07692,217.461533,213.538467,216.692307,6252532,195.265305
"26","GE",2016-02-09,213.461533,219.538467,213.461533,217.538467,4814108,196.02774
"27","GE",2016-02-10,218.230774,220.769226,217.307693,217.692307,4224038,196.166412
"28","GE",2016-02-11,213.461533,215.615387,208.461533,211.153839,10471500,190.274475
"29","GE",2016-02-12,212.07692,217.384613,210.461533,217.384613,7493928,195.889145
"30","GE",2016-02-16,219.846161,223.307693,218.615387,222,6138444,200.048157
"31","GE",2016-02-17,224.153839,227.769226,224,225.692307,4973124,203.375351
"32","GE",2016-02-18,225.384613,225.769226,223,223.692307,4037059,201.573105
"33","GE",2016-02-19,222.615387,224.07692,220.615387,223.230774,4688463,201.157211
"34","GE",2016-02-22,223.230774,226.846161,223.230774,226.230774,5006703,203.860596
"35","GE",2016-02-23,224.692307,225.846161,223.692307,224.769226,4049656,202.543533
"36","GE",2016-02-24,222.307693,223.461533,218.461533,222.769226,5840705,200.741302
"37","GE",2016-02-25,221.538467,225.230774,221.384613,224.846161,4664569,204.234909
"38","GE",2016-02-26,225.384613,227.384613,225.307693,226.153839,3814863,205.422714
"39","GE",2016-02-29,226.461533,227.307693,224,224.153839,4441632,203.606049
"40","GE",2016-03-01,226.230774,230.538467,225.461533,229.846161,4203251,208.776566
"41","GE",2016-03-02,229.07692,232.153839,228.92308,232.153839,4837976,210.872665
"42","GE",2016-03-03,232.307693,233.846161,231.230774,232.461533,3654677,211.152161
"43","GE",2016-03-04,232.461533,235.307693,232.461533,234.307693,4294537,212.829102
"44","GE",2016-03-07,232.769226,234.230774,231.769226,233,3412136,211.641266
"45","GE",2016-03-08,231.384613,232.461533,230.538467,231.230774,4049227,210.034256
"46","GE",2016-03-09,232,232.307693,230.538467,231.153839,3226717,209.96434
"47","GE",2016-03-10,232.07692,233,229.153839,230.307693,4309227,209.19574
"48","GE",2016-03-11,231.846161,235.230774,231.846161,233.384613,4180748,211.990677
"49","GE",2016-03-14,232.461533,233.615387,231.384613,232.846161,2880839,211.501541
"50","GE",2016-03-15,231,233.615387,231,232.92308,3756870,211.571381
"51","GE",2016-03-16,232.615387,233.153839,231.307693,232.07692,4270110,210.802826
"52","GE",2016-03-17,232.461533,239.307693,232.153839,238.153839,7883629,216.322723
"53","GE",2016-03-18,239.153839,239.615387,237.692307,237.846161,6808607,216.043167
"54","GE",2016-03-21,237.307693,240,236.846161,239.153839,3557879,217.231033
"55","GE",2016-03-22,238.307693,240.307693,238.230774,238.92308,3384680,217.021423
"56","GE",2016-03-23,238.769226,240.307693,238.538467,239,3540563,217.091248
"57","GE",2016-03-24,237.769226,239.307693,237.07692,239.307693,3588390,217.370758
"58","GE",2016-03-28,239.538467,243.846161,239.230774,242.230774,5133284,220.025864
"59","GE",2016-03-29,242,242.92308,240.615387,242.153839,5011474,219.955978
"60","GE",2016-03-30,244.307693,245.769226,244.07692,244.846161,4562220,222.40152
"61","GE",2016-03-31,245.307693,246.538467,244.307693,244.538467,4788459,222.12204
"62","GE",2016-04-01,242.307693,246.307693,241.92308,245.615387,5121948,223.10022
"63","GE",2016-04-04,243.769226,243.92308,239.153839,240.230774,5840770,218.209274
"64","GE",2016-04-05,238.07692,239.461533,236.769226,238.307693,4066673,216.462433
"65","GE",2016-04-06,237.615387,242.307693,235.692307,237.692307,4763616,215.903473
"66","GE",2016-04-07,236.307693,236.769226,234.692307,235.615387,4363255,214.016922
"67","GE",2016-04-08,237.692307,239.07692,236.07692,236.846161,3485157,215.134842
"68","GE",2016-04-11,237.153839,238.461533,236.230774,236.230774,3266445,214.575897
"69","GE",2016-04-12,236,237.92308,235.230774,237,3582189,215.274628
"70","GE",2016-04-13,238.307693,239.230774,238,238.307693,3080051,216.462433
"71","GE",2016-04-14,238.384613,239.07692,237.384613,238.615387,2794662,216.741852
"72","GE",2016-04-15,239,239.230774,237.92308,238.692307,3177213,216.811768
"73","GE",2016-04-18,237.692307,239.92308,237.692307,238.92308,2739672,217.021423
"74","GE",2016-04-19,239.538467,240.07692,238.538467,239.615387,2973412,217.650238
"75","GE",2016-04-20,240,241.153839,238.846161,239.615387,3451617,217.650238
"76","GE",2016-04-21,239.384613,240.615387,237.307693,238.307693,5154682,216.462433
"77","GE",2016-04-22,238.692307,239.846161,233.153839,236.615387,7344675,214.925293
"78","GE",2016-04-25,237,237.384613,233.846161,236,4611945,214.366241
"79","GE",2016-04-26,237.230774,238.307693,236.461533,237.692307,3729037,215.903473
"80","GE",2016-04-27,238,238.538467,237.07692,237.92308,2982707,216.113037
"81","GE",2016-04-28,236.461533,240.153839,236.153839,237.692307,3747484,215.903473
"82","GE",2016-04-29,236.538467,238.230774,235.384613,236.538467,3757338,214.855331
"83","GE",2016-05-02,235.692307,238.384613,235.615387,237.615387,2234843,215.833557
"84","GE",2016-05-03,235.692307,236.230774,233.461533,235.615387,3603015,214.016922
"85","GE",2016-05-04,233.846161,234,229.92308,231.307693,5173298,210.104111
"86","GE",2016-05-05,231.846161,232.615387,229.230774,229.92308,4120896,208.84642
"87","GE",2016-05-06,228.307693,232.615387,226.230774,231.692307,3679182,210.453461
"88","GE",2016-05-09,231.153839,231.461533,227.92308,229.769226,3530059,208.70668
"89","GE",2016-05-10,230.692307,235.07692,230.615387,234.461533,3526952,212.968842
"90","GE",2016-05-11,234.615387,236.538467,233.384613,233.384613,3069365,211.990677
"91","GE",2016-05-12,229.538467,232.307693,229.538467,231.461533,6145048,210.243881
"92","GE",2016-05-13,230.538467,231.615387,227.230774,228,4584697,207.099609
"93","GE",2016-05-16,227.307693,231.769226,227.07692,230.461533,3340779,209.335526
"94","GE",2016-05-17,229.92308,231.461533,227.538467,228.538467,4357613,207.58873
"95","GE",2016-05-18,228.461533,229.615387,226.384613,227.769226,3614715,206.889984
"96","GE",2016-05-19,225.615387,226.538467,223.538467,225.846161,4425824,205.143204
"97","GE",2016-05-20,227.153839,228.307693,226.384613,227.384613,4550585,206.540619
"98","GE",2016-05-23,227.07692,228.230774,226.230774,226.846161,3070002,206.051529
"99","GE",2016-05-24,228.615387,230.538467,228.384613,229.615387,3148639,208.566925
"100","GE",2016-05-25,230.769226,233.230774,230.461533,231.461533,3595579,210.243881
"101","GE",2016-05-26,231.307693,232.538467,230.769226,230.92308,2944162,209.754745
"102","GE",2016-05-27,231.846161,232.230774,231.07692,231.692307,2534883,210.453461
"103","GE",2016-05-31,231.692307,233.384613,231.307693,232.538467,3938519,211.222061
"104","GE",2016-06-01,231.07692,231.846161,229.92308,231.615387,2746471,210.383621
"105","GE",2016-06-02,230.846161,231.153839,229.615387,231.153839,2474069,209.96434
"106","GE",2016-06-03,230.92308,231.153839,229.307693,230.307693,3094325,209.19574
"107","GE",2016-06-06,230.769226,232.538467,230.384613,231.692307,2426073,210.453461
"108","GE",2016-06-07,231.846161,233.92308,231.769226,231.846161,3334617,210.593231
"109","GE",2016-06-08,232.538467,234.615387,232,233.153839,3788369,211.781006
"110","GE",2016-06-09,232,233.307693,230.92308,232.615387,3448536,211.291901
"111","GE",2016-06-10,230.92308,232.92308,230.230774,231.07692,3825900,209.894501
"112","GE",2016-06-13,230.615387,231.769226,229.153839,229.461533,4284800,208.42717
"113","GE",2016-06-14,229.384613,234.307693,229.153839,234.153839,5681065,212.689346
"114","GE",2016-06-15,234.461533,237.769226,234.384613,235.307693,5689476,213.737396
"115","GE",2016-06-16,231.846161,236.461533,231.384613,235.692307,8790353,215.708679
"116","GE",2016-06-17,235.769226,236.307693,234.230774,235.384613,7232667,215.427032
"117","GE",2016-06-20,237.307693,240.92308,237.153839,237.153839,6225843,217.046265
"118","GE",2016-06-21,237.538467,238.538467,237.461533,238,4684459,217.820709
"119","GE",2016-06-22,238.461533,239.230774,236.692307,236.769226,4681534,216.69426
"120","GE",2016-06-23,238.92308,240.07692,238.230774,239.92308,5229770,219.580734
"121","GE",2016-06-24,231.615387,235,228.846161,229.384613,11136996,209.935776
"122","GE",2016-06-27,227.230774,227.846161,224.384613,225.538467,7025213,206.415695
"123","GE",2016-06-28,229.307693,230.769226,228.230774,230.307693,4967105,210.780579
"124","GE",2016-06-29,234.692307,235.538467,233.07692,235,4662866,215.075058
"125","GE",2016-06-30,235.846161,242.307693,235.769226,242.153839,7086885,221.622314
"126","GE",2016-07-01,242.153839,243.307693,240.92308,242.230774,4251039,221.692734
"127","GE",2016-07-05,240.384613,242.538467,239.384613,241.92308,4206865,221.411102
"128","GE",2016-07-06,240.538467,244.615387,240.538467,244.153839,4173767,223.452759
"129","GE",2016-07-07,244.692307,246.92308,244.153839,244.769226,4877327,224.015961
"130","GE",2016-07-08,246.07692,248.230774,246.07692,247.692307,5009121,226.691223
"131","GE",2016-07-11,248.153839,250,247.538467,247.769226,4937283,226.761627
"132","GE",2016-07-12,248.538467,249.92308,247.153839,248.153839,4951830,227.113632
"133","GE",2016-07-13,248.153839,249.846161,248.07692,248.92308,4220372,227.817612
"134","GE",2016-07-14,250,251.692307,249.92308,251,4404114,229.71846
"135","GE",2016-07-15,252,253.461533,251.846161,252.92308,5500144,231.478424
"136","GE",2016-07-18,253,253.384613,251.230774,253.153839,4974463,231.689667
"137","GE",2016-07-19,251.92308,253.461533,251.692307,253.307693,4362501,231.83049
"138","GE",2016-07-20,253.538467,253.846161,251.538467,252.153839,4622514,230.77449
"139","GE",2016-07-21,251.769226,252.692307,249.92308,250.692307,5512832,229.436844
"140","GE",2016-07-22,244.07692,246.692307,243.769226,246.615387,7509294,225.705612
"141","GE",2016-07-25,246.692307,246.769226,241.384613,243.384613,5944731,222.748764
"142","GE",2016-07-26,243.615387,244.07692,240.846161,242.07692,4797507,221.55191
"143","GE",2016-07-27,242.230774,242.769226,239.384613,240.615387,5103345,220.214325
"144","GE",2016-07-28,240,240.846161,239.07692,240.384613,3938675,220.003098
"145","GE",2016-07-29,240.615387,241.769226,239.307693,239.538467,6506786,219.228729
"146","GE",2016-08-01,239.384613,240.153839,238.615387,239.615387,4050137,219.299088
"147","GE",2016-08-02,239.307693,239.692307,238.461533,238.846161,3510078,218.595108
"148","GE",2016-08-03,238.692307,240.307693,238.692307,239.461533,2600780,219.15831
"149","GE",2016-08-04,240,240.384613,239.153839,239.769226,2638181,219.439896
"150","GE",2016-08-05,240.538467,241.92308,240.153839,240.615387,2805049,220.214325
"151","GE",2016-08-08,240.769226,241.538467,240.07692,240.538467,2656433,220.143936
"152","GE",2016-08-09,240.230774,241.153839,239.615387,240.769226,2614144,220.355103
"153","GE",2016-08-10,240.384613,241.07692,240,240.538467,2409953,220.143936
"154","GE",2016-08-11,240.846161,241.307693,240,240.692307,4938206,220.284714
"155","GE",2016-08-12,240,240.615387,239.846161,240.307693,2772510,219.932755
"156","GE",2016-08-15,240.769226,241.153839,240.153839,240.307693,2541929,219.932755
"157","GE",2016-08-16,239.538467,240.692307,239.07692,239.92308,2909868,219.580734
"158","GE",2016-08-17,240.461533,241,239.846161,240.692307,2287753,220.284714
"159","GE",2016-08-18,240.384613,241.769226,239.92308,241.769226,3645356,221.270355
"160","GE",2016-08-19,240.92308,241.538467,239.846161,240.384613,3216564,220.003098
"161","GE",2016-08-22,239.769226,241.769226,239.07692,240.92308,2659865,220.495895
"162","GE",2016-08-23,241.92308,242.846161,240.230774,240.230774,4175171,219.86232
"163","GE",2016-08-24,240.538467,241.153839,239.769226,240.153839,2865863,219.791901
"164","GE",2016-08-25,239.92308,240.769226,239.461533,240.07692,2213627,219.721512
"165","GE",2016-08-26,240.538467,242,239.538467,240.230774,2894528,219.86232
"166","GE",2016-08-29,239.846161,241.92308,239.769226,241.230774,2762357,220.777481
"167","GE",2016-08-30,241.07692,242.07692,240.769226,241.307693,2357927,220.847946
