"","AA","AAPL","ACN","ADP","ALGN","ALLE","AME","AON","APAM","APD","ATHM","AWK","BDX","CALX","FTNT","FUN","GD","GE","GGG","GILD","GNRC","GNTX","GOLD","GOOGL","HON","HSY","IBM","IDXX","IEX","INTC","INTU","JNJ","KEYS","KLAC","KO","LLY","LMT","MA","MDT","MMM","MPWR","MRK","MSFT","NDSN","NEE","NFLX","NTES","NVDA","NWL","ODFL","PEGA","PFE","PG","QCOM","RTX","SEIC","SQ","SWKS","CASH"
"13",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"14",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"15",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"16",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"17",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"18",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"19",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"20",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"21",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"22",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"23",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"24",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"25",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"26",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"27",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"28",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"29",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"30",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"31",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"32",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"33",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"34",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"35",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"36",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"37",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"38",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"39",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"40",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"41",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"42",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"43",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"44",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"45",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"46",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"47",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"48",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"49",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"50",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"51",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"52",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"53",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"54",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"55",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"56",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"57",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"58",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"59",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"60",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"61",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"62",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"63",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"64",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"65",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"66",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"67",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"68",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"69",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"70",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"71",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"72",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"73",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"74",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"75",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"76",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"77",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"78",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"79",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"80",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"81",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"82",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"83",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"84",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"85",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"86",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"87",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"88",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"89",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"90",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"91",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"92",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"93",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"94",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"95",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"96",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"97",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"98",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"99",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"100",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"101",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"102",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"103",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"104",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"105",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"106",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"107",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
